timestamp,pair,direction,direction_score,market_regime,entry_price,ema20,ema50,ema200,ema20_slope,ema50_slope,ema200_slope,rsi,macd,atr,structure_classification,momentum_classification,volatility_classification,forward_1h_price,result_1h,forward_2h_price,result_2h,forward_3h_price,result_3h,forward_4h_price,result_4h,forward_6h_price,result_6h,forward_8h_price,result_8h,forward_12h_price,result_12h,forward_24h_price,result_24h,trade_1_1_gross,trade_1_1_net_r,trade_1_5_1_gross,trade_1_5_1_net_r,trade_2_1_gross,trade_2_1_net_r
2022-08-15T19:00:00.000Z,EUR/USD,SHORT,-0.6678,LOW_VOLATILITY,1.01563,1.020910114518695,1.0243029965169816,1.0243048053962227,-0.00042940874196956873,-0.0002721201908035245,-0.000024882799109182675,17.820564428476985,-0.0026995861287888445,0.0016547671252237926,BEARISH_STRUCTURE,STRENGTHENING,CONTRACTING,1.016085,LOSS,1.015955,LOSS,1.016075,LOSS,1.0162749999999998,LOSS,1.0153850000000002,WIN,1.0168949999999999,LOSS,1.015425,WIN,1.0168249999999999,LOSS,WIN,0.9153959503630487,WIN,1.4153959503630487,WIN,1.9153959503630487
2022-08-16T01:00:00.000Z,EUR/USD,SHORT,-0.6254,LOW_VOLATILITY,1.0153850000000002,1.018677360074765,1.0225268590400078,1.023820404731573,-0.0004305364700261214,-0.0003070734313897262,-0.00005255555627306773,21.415312278626914,-0.0025722840809141445,0.0013894036356203808,BEARISH_STRUCTURE,WEAKENING,CONTRACTING,1.015705,LOSS,1.0168949999999999,LOSS,1.016235,LOSS,1.015895,LOSS,1.015425,LOSS,1.0139,WIN,1.0143849999999999,WIN,1.0170750000000002,LOSS,LOSS,-1.1223546532063715,LOSS,-1.1223546532063715,LOSS,-1.1223546532063715
2022-08-19T01:00:00.000Z,EUR/USD,SHORT,-0.6254,LOW_VOLATILITY,1.00793,1.0115995378431009,1.0144515272803454,1.0194217600107487,-0.00047660601310498934,-0.00027011338318695997,-0.00007310158412283624,27.23317045470108,-0.002309415435210127,0.0015274788605157102,BEARISH_STRUCTURE,WEAKENING,CONTRACTING,1.007495,WIN,1.0085950000000001,LOSS,1.00801,LOSS,1.0076200000000002,WIN,1.00807,LOSS,1.008875,LOSS,1.00655,WIN,1.00261,WIN,LOSS,-1.1047477671449675,LOSS,-1.1047477671449675,LOSS,-1.1047477671449675
2022-08-19T02:00:00.000Z,EUR/USD,SHORT,-0.6254,LOW_VOLATILITY,1.007495,1.0112086294770912,1.0141787222889593,1.0193030857817862,-0.00046068549370837985,-0.0002716556253929907,-0.00007748811389362569,26.10950185746752,-0.002346671762883501,0.0015151589419074606,BEARISH_STRUCTURE,WEAKENING,CONTRACTING,1.0085950000000001,LOSS,1.00801,LOSS,1.0076200000000002,LOSS,1.0083250000000001,LOSS,1.00901,LOSS,1.00728,WIN,1.005385,WIN,1.0028000000000001,WIN,LOSS,-1.0989995147382075,LOSS,-1.0989995147382075,LOSS,-1.0989995147382075
2022-08-19T17:00:00.000Z,EUR/USD,SHORT,-0.6300,BREAKOUT,1.0036,1.00711020040175,1.0106538686864137,1.017531318126764,-0.0002854296314151977,-0.00024036897935207548,-0.00011329635919554579,28.942722440163976,-0.002142706742985334,0.0014894573837496304,BEARISH_STRUCTURE,STRENGTHENING,NORMAL,1.00434,LOSS,1.003315,WIN,1.004025,LOSS,1.00416,LOSS,1.00358,WIN,1.00261,WIN,1.003805,LOSS,0.993195,WIN,WIN,0.9060060384892743,WIN,1.4060060384892743,WIN,1.9060060384892743
2022-08-19T19:00:00.000Z,EUR/USD,SHORT,-0.6678,LOW_VOLATILITY,1.003315,1.0065100506690061,1.0101281771303652,1.0172599113669956,-0.0003236996156628627,-0.000260048156512369,-0.00011586504022345743,30.58605885916549,-0.0021298569838745784,0.00145879233598821,BEARISH_STRUCTURE,STRENGTHENING,CONTRACTING,1.004025,LOSS,1.00416,LOSS,1.004075,LOSS,1.00358,LOSS,1.00261,WIN,1.004515,LOSS,1.00226,WIN,0.99332,WIN,WIN,0.8971752206948072,WIN,1.3971752206948072,WIN,1.8971752206948072
2022-08-22T01:00:00.000Z,EUR/USD,SHORT,-0.6890,LOW_VOLATILITY,1.00261,1.005197654998272,1.0087459205239562,1.0164687248068929,-0.0002687259734010792,-0.0002494562857377236,-0.00012429442946145988,30.4013391664123,-0.001817198613029758,0.0012316338585112098,BEARISH_STRUCTURE,REVERSING,LOW,1.0028000000000001,LOSS,1.004515,LOSS,1.004305,LOSS,1.003805,LOSS,1.00226,WIN,1.001375,WIN,1.00062,WIN,0.993985,WIN,LOSS,-1.1299087378074901,LOSS,-1.1299087378074901,LOSS,-1.1299087378074901
2022-08-22T07:00:00.000Z,EUR/USD,SHORT,-0.6890,LOW_VOLATILITY,1.00226,1.004396506722949,1.00761889132454,1.015712503809903,-0.00016557410116084477,-0.0002048706769447174,-0.00013059136888982168,33.89705842004072,-0.0013814225884161146,0.0011529796693935136,BEARISH_STRUCTURE,REVERSING,LOW,1.00039,WIN,1.001375,WIN,1.001435,WIN,1.00101,WIN,1.00062,WIN,0.996685,WIN,0.99332,WIN,0.990615,WIN,WIN,0.8785754825376311,WIN,1.378575482537631,WIN,1.878575482537631
2022-08-22T08:00:00.000Z,EUR/USD,SHORT,-0.6890,LOW_VOLATILITY,1.00039,1.0040149346540967,1.0073354053902444,1.0155600410854266,-0.00016728432662471783,-0.00020403384524223414,-0.00013118390556104685,28.066467074023294,-0.001540417436619368,0.0012706239787225423,BEARISH_STRUCTURE,REVERSING,LOW,1.001375,LOSS,1.001435,LOSS,1.00101,LOSS,1.000095,WIN,0.9969650000000001,WIN,0.99348,WIN,0.99428,WIN,0.99334,WIN,AMBIGUOUS,-1.1101820856084896,LOSS,-1.1101820856084896,LOSS,-1.1101820856084896
2022-08-23T06:00:00.000Z,EUR/USD,SHORT,-0.7102,LOW_VOLATILITY,0.99197,0.9954773942915074,1.000158175193473,1.0115966802208953,-0.00029479843186015384,-0.0003108407250425523,-0.00018383972771384758,23.77055883811603,-0.002305179409093916,0.001365888634766448,BEARISH_STRUCTURE,REVERSING,CONTRACTING,0.990615,WIN,0.99334,LOSS,0.9932350000000001,LOSS,0.99298,LOSS,0.992475,LOSS,0.999805,LOSS,0.9963249999999999,LOSS,0.9942850000000001,LOSS,WIN,0.8975026247114447,LOSS,-1.1024973752885552,LOSS,-1.1024973752885552
2022-08-23T07:00:00.000Z,EUR/USD,SHORT,-0.6700,BREAKOUT,0.990615,0.9950143091208876,0.999783933029023,1.011387907283374,-0.0002884423374505639,-0.0003075944001608559,-0.00018590470122134545,20.640174832133184,-0.002419193305826961,0.001416539446568848,BEARISH_STRUCTURE,REVERSING,NORMAL,0.99334,LOSS,0.9932350000000001,LOSS,0.99298,LOSS,0.99243,LOSS,0.99238,LOSS,0.998725,LOSS,0.996075,LOSS,0.99493,LOSS,LOSS,-1.120010777258465,LOSS,-1.120010777258465,LOSS,-1.120010777258465
2022-08-25T07:00:00.000Z,EUR/USD,LONG,0.6300,BREAKOUT,1.001055,0.9976276201122305,0.9971206016780749,1.0055849337645983,0.00019436204793864294,0.00006588511720080131,-0.00009988162729626462,66.31099639028994,0.0011841124234776013,0.0019088499701322178,BULLISH_STRUCTURE,STRENGTHENING,NORMAL,0.999965,LOSS,1.000745,LOSS,0.999725,LOSS,0.9980549999999999,LOSS,0.99695,LOSS,0.998105,LOSS,0.9969049999999999,LOSS,0.9951049999999999,LOSS,LOSS,-1.0785813460183593,LOSS,-1.0785813460183593,LOSS,-1.0785813460183593
2022-08-26T07:00:00.000Z,EUR/USD,SHORT,-0.6890,LOW_VOLATILITY,0.9951049999999999,0.9968571307129971,0.9970889422483202,1.0038043585307324,-0.00005231765161873047,-0.000019055347977788145,-0.00007597080317686365,38.88185482442507,-0.00037181321277701684,0.001361463474857426,BEARISH_STRUCTURE,STRENGTHENING,LOW,0.99742,LOSS,0.998915,LOSS,1.00033,LOSS,1.00159,LOSS,1.003285,LOSS,1.001465,LOSS,0.996435,LOSS,0.9938450000000001,WIN,LOSS,-1.1101755594403233,LOSS,-1.1101755594403233,LOSS,-1.1101755594403233
2022-09-01T22:00:00.000Z,EUR/USD,SHORT,-0.6996,LOW_VOLATILITY,0.99456,0.9977472925163856,0.9997593797491036,1.0013941848959178,-0.0004937977893298091,-0.00023092501067255563,-0.000024676387766296268,34.17120444937963,-0.002231042675580608,0.0019883248042462955,BEARISH_STRUCTURE,WEAKENING,CONTRACTING,0.994515,WIN,0.99517,LOSS,0.995625,LOSS,0.995665,LOSS,0.9961850000000001,LOSS,0.9971399999999999,LOSS,1.000455,LOSS,0.992235,WIN,LOSS,-1.1609395000840412,LOSS,-1.1609395000840412,LOSS,-1.1609395000840412
2022-09-05T06:00:00.000Z,EUR/USD,SHORT,-0.6678,LOW_VOLATILITY,0.98847,0.9937574604506098,0.996334913276411,0.9998254263884612,-0.0004324042012567479,-0.00023539858344212377,-0.00004509691165184365,29.20258678077336,-0.0021925792596328986,0.002153404889882964,BEARISH_STRUCTURE,STRENGTHENING,CONTRACTING,0.990715,LOSS,0.991135,LOSS,0.991115,LOSS,0.99237,LOSS,0.9917149999999999,LOSS,0.992535,LOSS,0.9930300000000001,LOSS,0.99595,LOSS,LOSS,-1.0743009365083893,LOSS,-1.0743009365083893,LOSS,-1.0743009365083893
2022-09-05T15:00:00.000Z,EUR/USD,SHORT,-0.7844,LOW_VOLATILITY,0.992,0.9927358085338236,0.9950161469418587,0.9991465478981773,-0.00015833491664138174,-0.0001649522764256336,-0.00008091288478766878,44.78044807460285,-0.0011158764734316984,0.0021698795899088943,BEARISH_STRUCTURE,REVERSING,CONTRACTING,0.992945,LOSS,0.9929349999999999,LOSS,0.9930300000000001,LOSS,0.992885,LOSS,0.993025,LOSS,0.99417,LOSS,0.995875,LOSS,0.990415,WIN,LOSS,-1.0645197091355225,LOSS,-1.0645197091355225,LOSS,-1.0645197091355225
2022-09-07T01:00:00.000Z,EUR/USD,SHORT,-0.7102,LOW_VOLATILITY,0.989075,0.9912770491581837,0.9929078799187175,0.9972844501351148,-0.00019739199911713453,-0.00013106086533669532,-0.00005950547495293465,37.23105222124155,-0.0011608962211981932,0.00176196154444245,BEARISH_STRUCTURE,STRENGTHENING,CONTRACTING,0.988955,WIN,0.988455,WIN,0.988655,WIN,0.98927,LOSS,0.9906699999999999,LOSS,0.990755,LOSS,0.9893050000000001,LOSS,0.99854,LOSS,LOSS,-1.0964833770272766,LOSS,-1.0964833770272766,LOSS,-1.0964833770272766
2022-09-07T02:00:00.000Z,EUR/USD,SHORT,-0.6254,LOW_VOLATILITY,0.988955,0.9910559016193091,0.9927528650199443,0.997201570034268,-0.00019377924129245763,-0.00013217448010616079,-0.00006228666641998133,36.80930158743587,-0.0012003890471703471,0.0017236071484108485,BEARISH_STRUCTURE,WEAKENING,CONTRACTING,0.988455,WIN,0.988655,WIN,0.98927,LOSS,0.989305,LOSS,0.992375,LOSS,0.9909349999999999,LOSS,0.99016,LOSS,0.998475,LOSS,LOSS,-1.0986303637442802,LOSS,-1.0986303637442802,LOSS,-1.0986303637442802
2022-09-09T03:00:00.000Z,EUR/USD,LONG,0.7100,BREAKOUT,1.0067650000000001,1.000668917499364,0.9981190131426131,0.9973695017818266,0.00022614487312514134,0.00016088808648859995,0.000023900888207758534,73.44227763526976,0.0018664922899445102,0.001990994681034097,BULLISH_STRUCTURE,STRENGTHENING,NORMAL,1.006945,WIN,1.00726,WIN,1.006735,LOSS,1.0069249999999998,WIN,1.010675,WIN,1.0074,WIN,1.004175,LOSS,1.0081799999999999,WIN,WIN,0.924660773115695,WIN,1.4246607731156948,WIN,1.9246607731156948
2022-09-09T04:00:00.000Z,EUR/USD,LONG,0.7100,BREAKOUT,1.006945,1.0012666396422816,0.9984651302742753,0.9974647803710622,0.00028628059283416563,0.00018820894309963152,0.000026067199940929952,73.7645422204434,0.002133574580742703,0.001997352203817382,BULLISH_STRUCTURE,STRENGTHENING,NORMAL,1.00726,WIN,1.006735,LOSS,1.0069249999999998,LOSS,1.009645,WIN,1.008715,WIN,1.003725,LOSS,1.004515,LOSS,1.00813,WIN,WIN,0.9148873194847179,WIN,1.4148873194847178,WIN,1.9148873194847178
2022-09-09T05:00:00.000Z,EUR/USD,LONG,0.7008,HIGH_VOLATILITY,1.00726,1.0018374358668263,0.9988100271262645,0.997562245242992,0.0003406391510923849,0.0002144378259014274,0.000028767958929189558,74.35110321205231,0.0023436410526702645,0.0019811127606875725,BULLISH_STRUCTURE,STRENGTHENING,EXPANDING,1.006735,LOSS,1.0069249999999998,LOSS,1.009645,WIN,1.010675,WIN,1.0074,WIN,1.004455,LOSS,1.005415,LOSS,1.0078,WIN,WIN,0.9293326443713178,WIN,1.429332644371318,WIN,1.929332644371318
2022-09-09T08:00:00.000Z,EUR/USD,LONG,0.7008,HIGH_VOLATILITY,1.009645,1.0034012182929015,0.9998275685172212,0.9978641703009025,0.00047911193344827267,0.00028904545760122713,0.000039718367693836866,77.12853834996912,0.0027396794230178934,0.0020881139705650705,BULLISH_STRUCTURE,STRENGTHENING,EXPANDING,1.010675,WIN,1.008715,LOSS,1.0074,LOSS,1.003725,LOSS,1.004975,LOSS,1.004515,LOSS,1.0045600000000001,LOSS,1.017495,WIN,LOSS,-1.0622571381795822,LOSS,-1.0622571381795822,LOSS,-1.0622571381795822
2022-09-09T09:00:00.000Z,EUR/USD,LONG,0.7008,HIGH_VOLATILITY,1.010675,1.0040939594078633,1.000252957987134,0.9979916412431821,0.0005210962781148764,0.0003137867162226473,0.000044484202668115474,78.74044753008357,0.0029766844164755835,0.0020753915440961425,BULLISH_STRUCTURE,STRENGTHENING,EXPANDING,1.008715,LOSS,1.0074,LOSS,1.003725,LOSS,1.004455,LOSS,1.004175,LOSS,1.005415,LOSS,1.00467,LOSS,1.019185,WIN,LOSS,-1.0722755185289248,LOSS,-1.0722755185289248,LOSS,-1.0722755185289248
2022-09-09T10:00:00.000Z,EUR/USD,LONG,0.6240,HIGH_VOLATILITY,1.008715,1.0045340585118763,1.0005848027719524,0.9980983413303146,0.0005462116508951463,0.00033225812704951716,0.000049608737964950856,68.80334578775229,0.0029720964835266983,0.002148577862374981,BULLISH_STRUCTURE,WEAKENING,EXPANDING,1.0074,LOSS,1.003725,LOSS,1.004455,LOSS,1.004975,LOSS,1.004515,LOSS,1.004345,LOSS,1.0091700000000001,WIN,1.01471,WIN,LOSS,-1.0698136207334317,LOSS,-1.0698136207334317,LOSS,-1.0698136207334317
2022-09-09T17:00:00.000Z,EUR/USD,LONG,0.6144,HIGH_VOLATILITY,1.005415,1.0047173855924267,1.0016453420206606,0.998561215362008,0.00019527939084267216,0.00022307945863359242,0.00007903251381868406,55.10546733312146,0.0012985731462074046,0.0023017681299927,BULLISH_STRUCTURE,REVERSING,HIGH,1.004345,LOSS,1.00439,LOSS,1.0045600000000001,LOSS,1.00467,LOSS,1.00677,WIN,1.0070450000000002,WIN,1.0078,WIN,1.014375,WIN,WIN,0.9435216787016789,WIN,1.443521678701679,WIN,1.943521678701679
2022-09-12T07:00:00.000Z,EUR/USD,LONG,0.7100,BREAKOUT,1.0144199999999999,1.00742849683035,1.0042874112402762,0.9997355055892814,0.00023132852900865076,0.00020262727671512275,0.00007456769933845504,72.76276251825402,0.0017745597435347982,0.0022039933245632504,BULLISH_STRUCTURE,STRENGTHENING,NORMAL,1.017495,WIN,1.019185,WIN,1.01471,WIN,1.0137049999999999,LOSS,1.01416,LOSS,1.012885,LOSS,1.011825,LOSS,1.01389,LOSS,WIN,0.9274044988173256,WIN,1.4274044988173256,WIN,1.9274044988173256
2022-09-12T08:00:00.000Z,EUR/USD,LONG,0.6624,HIGH_VOLATILITY,1.017495,1.0083872114179357,1.0048053558975203,0.9999122169764527,0.0002796485558829491,0.00022364929767487368,0.0000763688427151435,76.91012055812487,0.0023596606172850976,0.0024783509442372936,BULLISH_STRUCTURE,STRENGTHENING,HIGH,1.019185,WIN,1.01471,LOSS,1.0137049999999999,LOSS,1.0144,LOSS,1.012365,LOSS,1.012585,LOSS,1.01153,LOSS,1.01472,LOSS,LOSS,-1.0524542338534588,LOSS,-1.0524542338534588,LOSS,-1.0524542338534588
2022-09-12T09:00:00.000Z,EUR/USD,LONG,0.6624,HIGH_VOLATILITY,1.019185,1.0094155722352751,1.0053692635093823,1.0001039859617618,0.000341460248529452,0.0002512972204590469,0.00007969231951270045,78.81901088380822,0.002925997078288445,0.0024984687339346364,BULLISH_STRUCTURE,STRENGTHENING,HIGH,1.01471,LOSS,1.0137049999999999,LOSS,1.0144,LOSS,1.01416,LOSS,1.012885,LOSS,1.014375,LOSS,1.0122200000000001,LOSS,1.015495,LOSS,LOSS,-1.0600367729092497,LOSS,-1.0600367729092497,LOSS,-1.0600367729092497
2022-09-13T10:00:00.000Z,EUR/USD,LONG,0.7008,HIGH_VOLATILITY,1.016565,1.0134795007434858,1.0105459489024722,1.003057450258917,0.00012538996066202568,0.00016955737780638142,0.00011284372657481525,67.82513750732164,0.0012096216732404574,0.0018321507772810863,BULLISH_STRUCTURE,STRENGTHENING,EXPANDING,1.017925,WIN,1.01772,WIN,1.003735,LOSS,1.003245,LOSS,0.99968,LOSS,0.9987900000000001,LOSS,0.996515,LOSS,1.001215,LOSS,WIN,0.9181290088893804,LOSS,-1.0818709911106195,LOSS,-1.0818709911106195
2022-09-13T11:00:00.000Z,EUR/USD,LONG,0.7008,HIGH_VOLATILITY,1.017925,1.0139028816250586,1.0108353234553165,1.003205386077236,0.00014934383054236594,0.0001776886804181137,0.00011286202390934933,71.54198700723421,0.0014206964559237978,0.00184521143604673,BULLISH_STRUCTURE,STRENGTHENING,EXPANDING,1.01772,LOSS,1.003735,LOSS,1.003245,LOSS,1.001495,LOSS,0.9998400000000001,LOSS,0.99775,LOSS,0.996965,LOSS,1.0008149999999998,LOSS,LOSS,-1.070452630771941,LOSS,-1.070452630771941,LOSS,-1.070452630771941
2022-09-13T12:00:00.000Z,EUR/USD,LONG,0.6240,HIGH_VOLATILITY,1.01772,1.0142664167083864,1.0111053107707944,1.003349810096368,0.00017771301617836293,0.00018825854705741782,0.00011338647705669227,70.2250947426352,0.0015535248873035368,0.0018094820477576727,BULLISH_STRUCTURE,STRENGTHENING,EXPANDING,1.003735,LOSS,1.003245,LOSS,1.001495,LOSS,0.99968,LOSS,0.9987900000000001,LOSS,0.997325,LOSS,0.9978199999999999,LOSS,0.999255,LOSS,LOSS,-1.0663173200024854,LOSS,-1.0663173200024854,LOSS,-1.0663173200024854
2022-09-15T06:00:00.000Z,EUR/USD,SHORT,-0.6890,LOW_VOLATILITY,0.99623,0.9982307442548637,1.0007660536261196,1.0017299795421526,-0.0001275704705246056,-0.000156013534715041,-0.00003534392230401842,33.317162362511255,-0.0011000056758656562,0.0014131774478360714,BEARISH_STRUCTURE,REVERSING,LOW,0.996275,LOSS,0.997765,LOSS,0.99924,LOSS,0.9994449999999999,LOSS,0.998495,LOSS,0.99985,LOSS,0.9997849999999999,LOSS,0.998235,LOSS,LOSS,-1.1273725392912144,LOSS,-1.1273725392912144,LOSS,-1.1273725392912144
2022-09-15T07:00:00.000Z,EUR/USD,SHORT,-0.6042,LOW_VOLATILITY,0.996275,0.9980444828972577,1.0005899338760758,1.0016757011387483,-0.00013164800813032017,-0.00015657710650600215,-0.000036551553620047615,33.69854736309743,-0.0011280931016791618,0.0014008076301334962,BEARISH_STRUCTURE,STRENGTHENING,LOW,0.997765,LOSS,0.99924,LOSS,0.9994449999999999,LOSS,0.9979450000000001,LOSS,1.000775,LOSS,0.999675,LOSS,0.999225,LOSS,0.99925,LOSS,LOSS,-1.1070810843496681,LOSS,-1.1070810843496681,LOSS,-1.1070810843496681
2022-09-21T06:00:00.000Z,EUR/USD,SHORT,-0.6890,LOW_VOLATILITY,0.99502,0.997482900390207,0.9988326877056383,1.000265890643809,-0.00018681685282210733,-0.00011340351536722197,-0.00002950645304518264,32.50746415566678,-0.0012000204131129566,0.0014639724792789466,BEARISH_STRUCTURE,STRENGTHENING,LOW,0.9897750000000001,WIN,0.991035,WIN,0.9901949999999999,WIN,0.993085,WIN,0.989965,WIN,0.990275,WIN,0.9874499999999999,WIN,0.98247,WIN,WIN,0.8907083280153305,WIN,1.3907083280153305,WIN,1.8907083280153305
2022-09-21T20:00:00.000Z,EUR/USD,SHORT,-0.6344,HIGH_VOLATILITY,0.9851,0.9910554239745959,0.9947509172744163,0.9988584277849418,-0.0004313850009079735,-0.0002898920603247509,-0.00007735697105438441,32.38740060048721,-0.0027341221207162203,0.002924293593734116,BEARISH_STRUCTURE,STRENGTHENING,HIGH,0.983825,WIN,0.9840500000000001,WIN,0.98387,WIN,0.98314,WIN,0.9820949999999999,WIN,0.981935,WIN,0.9845550000000001,WIN,0.98395,WIN,WIN,0.9452859315005956,LOSS,-1.0547140684994045,LOSS,-1.0547140684994045
2022-09-21T21:00:00.000Z,EUR/USD,SHORT,-0.6344,HIGH_VOLATILITY,0.983825,0.9903668121674916,0.9943224499303216,0.9987088414388231,-0.0004536939885004879,-0.00030462685680728843,-0.0000819953183032461,30.473873126573352,-0.002973387576203801,0.002812915479895961,BEARISH_STRUCTURE,STRENGTHENING,HIGH,0.9840500000000001,LOSS,0.98387,LOSS,0.98314,WIN,0.98156,WIN,0.982255,WIN,0.98288,WIN,0.9879249999999999,LOSS,0.983455,WIN,WIN,0.9324544226949005,LOSS,-1.0675455773050995,LOSS,-1.0675455773050995
2022-09-23T08:00:00.000Z,EUR/USD,SHORT,-0.6700,BREAKOUT,0.97756,0.9829519547835709,0.9859851640843599,0.9942042793619162,-0.00013003156211501552,-0.0001699791567991032,-0.00011942073958185685,30.238631836730917,-0.001367202221097985,0.0020880960411613983,BEARISH_STRUCTURE,STRENGTHENING,NORMAL,0.97532,WIN,0.976215,WIN,0.975,WIN,0.9751449999999999,WIN,0.973425,WIN,0.971735,WIN,0.9691000000000001,WIN,0.96784,WIN,WIN,0.8754846545011814,WIN,1.3754846545011814,WIN,1.8754846545011814
2022-09-26T01:00:00.000Z,EUR/USD,SHORT,-0.6344,HIGH_VOLATILITY,0.95695,0.9713922224228446,0.9780528689326105,0.9904940595986356,-0.0006775941349329558,-0.0004916890358554149,-0.00019665261283326023,19.998172950423168,-0.0045353381535679915,0.003380476747930759,BEARISH_STRUCTURE,STRENGTHENING,HIGH,0.96532,LOSS,0.96593,LOSS,0.9634199999999999,LOSS,0.96284,LOSS,0.9641500000000001,LOSS,0.9685250000000001,LOSS,0.96696,LOSS,0.9634199999999999,LOSS,LOSS,-1.14199180642016,LOSS,-1.14199180642016,LOSS,-1.14199180642016
2022-09-27T09:00:00.000Z,EUR/USD,SHORT,-0.6573,TREND_DOWN,0.9624349999999999,0.9637009279093001,0.96752680833952,0.9831342768257549,0.000005418795943306061,-0.00019352316846544325,-0.0002293670367012666,43.92078259134164,-0.0007266621170071152,0.0024940155763915972,BEARISH_STRUCTURE,REVERSING,NORMAL,0.960815,WIN,0.96272,LOSS,0.963865,LOSS,0.9622649999999999,WIN,0.9622949999999999,WIN,0.95816,WIN,0.95936,WIN,0.955665,WIN,LOSS,-1.0521247746929319,LOSS,-1.0521247746929319,LOSS,-1.0521247746929319
2022-09-28T02:00:00.000Z,EUR/USD,SHORT,-0.6678,LOW_VOLATILITY,0.955935,0.9601189777750948,0.9637158912324921,0.9795261781925151,-0.0002562900214618503,-0.00024073190603039236,-0.0002075576160685247,32.81962675656722,-0.0016560922288014757,0.0023170035329054795,BEARISH_STRUCTURE,STRENGTHENING,CONTRACTING,0.95486,WIN,0.955805,WIN,0.9550700000000001,WIN,0.955595,WIN,0.957775,LOSS,0.95438,WIN,0.9605049999999999,LOSS,0.96853,LOSS,WIN,0.9352612122209903,LOSS,-1.0647387877790098,LOSS,-1.0647387877790098
2022-09-28T03:00:00.000Z,EUR/USD,SHORT,-0.6300,BREAKOUT,0.95486,0.9596181227488952,0.9633686013802376,0.9792807435836344,-0.0002669347280425714,-0.0002457251426785854,-0.00020912438000122193,30.54010486965572,-0.0018730825956078112,0.0023111461376979442,BEARISH_STRUCTURE,STRENGTHENING,NORMAL,0.955805,LOSS,0.9550700000000001,LOSS,0.955595,LOSS,0.953935,WIN,0.955665,LOSS,0.9574400000000001,LOSS,0.963125,LOSS,0.9681249999999999,LOSS,LOSS,-1.0692297200035217,LOSS,-1.0692297200035217,LOSS,-1.0692297200035217
2022-09-28T07:00:00.000Z,EUR/USD,SHORT,-0.6300,BREAKOUT,0.953935,0.9581066674110006,0.9621422855456024,0.9783323946510605,-0.00033529383545699874,-0.0002787699606811605,-0.00021642477014771627,31.627860668119922,-0.0021642918142554812,0.002249343628664905,BEARISH_STRUCTURE,STRENGTHENING,NORMAL,0.957775,LOSS,0.955665,LOSS,0.95438,LOSS,0.9574400000000001,LOSS,0.9584900000000001,LOSS,0.963125,LOSS,0.9744550000000001,LOSS,0.966515,LOSS,LOSS,-1.066686120381267,LOSS,-1.066686120381267,LOSS,-1.066686120381267
2022-09-28T19:00:00.000Z,EUR/USD,LONG,0.6300,BREAKOUT,0.9744550000000001,0.9627298227638744,0.9626074573894523,0.9765637705478342,0.0004019601504132028,0.00004339184747471691,-0.0002017517894980987,75.5472599832342,0.0028042585170275913,0.0034404372550323843,BULLISH_STRUCTURE,STRENGTHENING,NORMAL,0.97325,LOSS,0.973685,LOSS,0.973365,LOSS,0.9718899999999999,LOSS,0.968925,LOSS,0.9681249999999999,LOSS,0.966515,LOSS,0.979135,WIN,LOSS,-1.0435991093226815,LOSS,-1.0435991093226815,LOSS,-1.0435991093226815
2022-10-04T08:00:00.000Z,EUR/USD,LONG,0.6700,BREAKOUT,0.98754,0.9829307073517487,0.9804257977651878,0.9779699808086639,0.00022257258892709175,0.00016813367065371203,0.00004331101508959328,66.16428020925353,0.0016366822101123724,0.0024442598800678236,BULLISH_STRUCTURE,STRENGTHENING,NORMAL,0.9874750000000001,LOSS,0.987935,WIN,0.989155,WIN,0.9890300000000001,WIN,0.9929250000000001,WIN,0.99763,WIN,0.999065,WIN,0.9940450000000001,WIN,WIN,0.9427229481031517,WIN,1.4427229481031516,WIN,1.9427229481031516
2022-10-04T10:00:00.000Z,EUR/USD,LONG,0.6624,HIGH_VOLATILITY,0.987935,0.9837988783536991,0.9809858748305329,0.9781627714661495,0.000277819795413851,0.00019566426544727702,0.00005090423493278614,66.90387201882366,0.0019315107382018581,0.002435229182303386,BULLISH_STRUCTURE,STRENGTHENING,EXPANDING,0.989155,WIN,0.9890300000000001,WIN,0.992405,WIN,0.9929250000000001,WIN,0.99763,WIN,0.997455,WIN,0.998355,WIN,0.993045,WIN,WIN,0.9384041546930645,WIN,1.4384041546930644,WIN,1.9384041546930644
2022-10-04T11:00:00.000Z,EUR/USD,LONG,0.6624,HIGH_VOLATILITY,0.989155,0.9843089851771563,0.9813062326803159,0.9782721468744465,0.0003139681598865932,0.00021377067160140509,0.00005486101736693983,69.46790938967733,0.0021154393707175645,0.002447355669281721,BULLISH_STRUCTURE,STRENGTHENING,EXPANDING,0.9890300000000001,LOSS,0.992405,WIN,0.9929250000000001,WIN,0.995695,WIN,0.997035,WIN,0.999805,WIN,0.998315,WIN,0.992415,WIN,WIN,0.9387093580704932,WIN,1.4387093580704933,WIN,1.9387093580704933
