Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
85,Exit short,2023-10-26 03:00,A_LONDON_BO_SHORT_EXIT,1.05485,1,1.05387,-0.001,-0.09,0,0.0001,0.00,-0.001,-0.09,0.01,0.00,1
85,Entry short,2023-10-26 02:00,A_LONDON_BO_SHORT,1.05387,1,1.05387,-0.001,-0.09,0,0.0001,0.00,-0.001,-0.09,0.01,0.00,1
86,Exit short,2023-10-26 08:00,A_LONDON_BO_SHORT_EXIT,1.05475,1,1.05372,-0.001,-0.10,0,0.002,0.15,-0.001,-0.10,0.01,0.00,2
86,Entry short,2023-10-26 06:00,A_LONDON_BO_SHORT,1.05372,1,1.05372,-0.001,-0.10,0,0.002,0.15,-0.001,-0.10,0.01,0.00,2
87,Exit long,2023-10-31 04:00,A_LONDON_BO_LONG_EXIT,1.06446,1,1.06214,0.002,0.22,0,0.002,0.22,-0.001,-0.06,0.01,0.00,1
87,Entry long,2023-10-31 03:00,A_LONDON_BO_LONG,1.06214,1,1.06214,0.002,0.22,0,0.002,0.22,-0.001,-0.06,0.01,0.00,1
88,Exit long,2023-11-02 08:00,A_LONDON_BO_LONG_EXIT,1.06506,1,1.06238,0.003,0.25,0,0.003,0.25,-0.0003,-0.03,0.01,0.00,3
88,Entry long,2023-11-02 05:00,A_LONDON_BO_LONG,1.06238,1,1.06238,0.003,0.25,0,0.003,0.25,-0.0003,-0.03,0.01,0.00,3
89,Exit long,2023-11-03 08:00,A_LONDON_BO_LONG_EXIT,1.06705,1,1.06482,0.002,0.21,0,0.002,0.21,-0.001,-0.07,0.02,0.00,3
89,Entry long,2023-11-03 05:00,A_LONDON_BO_LONG,1.06482,1,1.06482,0.002,0.21,0,0.002,0.21,-0.001,-0.07,0.02,0.00,3
90,Exit short,2023-11-08 04:00,A_LONDON_BO_SHORT_EXIT,1.06629,1,1.06818,0.002,0.18,0,0.002,0.18,-0.0003,-0.02,0.02,0.00,3
90,Entry short,2023-11-08 01:00,A_LONDON_BO_SHORT,1.06818,1,1.06818,0.002,0.18,0,0.002,0.18,-0.0003,-0.02,0.02,0.00,3
91,Exit long,2023-11-14 03:00,A_LONDON_BO_LONG_EXIT,1.06983,1,1.07064,-0.001,-0.08,0,0.0004,0.04,-0.001,-0.08,0.02,0.00,1
91,Entry long,2023-11-14 02:00,A_LONDON_BO_LONG,1.07064,1,1.07064,-0.001,-0.08,0,0.0004,0.04,-0.001,-0.08,0.02,0.00,1
92,Exit long,2023-11-17 07:00,A_LONDON_BO_LONG_EXIT,1.08582,1,1.08708,-0.001,-0.12,0,0.0004,0.04,-0.001,-0.12,0.02,0.00,2
92,Entry long,2023-11-17 05:00,A_LONDON_BO_LONG,1.08708,1,1.08708,-0.001,-0.12,0,0.0004,0.04,-0.001,-0.12,0.02,0.00,2
93,Exit long,2023-11-20 05:00,A_LONDON_BO_LONG_EXIT,1.09245,1,1.09368,-0.001,-0.11,0,0.00001,0.00,-0.001,-0.11,0.02,0.00,1
93,Entry long,2023-11-20 04:00,A_LONDON_BO_LONG,1.09368,1,1.09368,-0.001,-0.11,0,0.00001,0.00,-0.001,-0.11,0.02,0.00,1
94,Exit short,2023-11-22 02:00,A_LONDON_BO_SHORT_EXIT,1.0911,1,1.09003,-0.001,-0.10,0,0.00002,0.00,-0.001,-0.10,0.01,0.00,1
94,Entry short,2023-11-22 01:00,A_LONDON_BO_SHORT,1.09003,1,1.09003,-0.001,-0.10,0,0.00002,0.00,-0.001,-0.10,0.01,0.00,1
95,Exit long,2023-11-24 04:00,A_LONDON_BO_LONG_EXIT,1.09108,1,1.09194,-0.001,-0.08,0,0.0002,0.01,-0.001,-0.08,0.01,0.00,1
95,Entry long,2023-11-24 03:00,A_LONDON_BO_LONG,1.09194,1,1.09194,-0.001,-0.08,0,0.0002,0.01,-0.001,-0.08,0.01,0.00,1
96,Exit long,2023-11-27 08:00,A_LONDON_BO_LONG_EXIT,1.09441,1,1.09548,-0.001,-0.10,0,0.0001,0.01,-0.001,-0.10,0.01,0.00,3
96,Entry long,2023-11-27 05:00,A_LONDON_BO_LONG,1.09548,1,1.09548,-0.001,-0.10,0,0.0001,0.01,-0.001,-0.10,0.01,0.00,3
97,Exit short,2023-12-01 09:00,A_LONDON_BO_SHORT_EXIT,1.08634,1,1.08908,0.003,0.25,0,0.003,0.25,-0.001,-0.10,0.02,0.00,4
97,Entry short,2023-12-01 05:00,A_LONDON_BO_SHORT,1.08908,1,1.08908,0.003,0.25,0,0.003,0.25,-0.001,-0.10,0.02,0.00,4
98,Exit short,2023-12-04 03:00,A_LONDON_BO_SHORT_EXIT,1.08686,1,1.0854,-0.001,-0.13,0,0.00001,0.00,-0.001,-0.13,0.01,0.00,1
98,Entry short,2023-12-04 02:00,A_LONDON_BO_SHORT,1.0854,1,1.0854,-0.001,-0.13,0,0.00001,0.00,-0.001,-0.13,0.01,0.00,1
99,Exit short,2023-12-08 03:00,A_LONDON_BO_SHORT_EXIT,1.07909,1,1.07795,-0.001,-0.11,0,0.001,0.06,-0.001,-0.11,0.01,0.00,2
99,Entry short,2023-12-08 01:00,A_LONDON_BO_SHORT,1.07795,1,1.07795,-0.001,-0.11,0,0.001,0.06,-0.001,-0.11,0.01,0.00,2
100,Exit short,2023-12-08 05:00,A_LONDON_BO_SHORT_EXIT,1.07889,1,1.0777,-0.001,-0.11,0,0.0002,0.01,-0.001,-0.11,0.01,0.00,1
100,Entry short,2023-12-08 04:00,A_LONDON_BO_SHORT,1.0777,1,1.0777,-0.001,-0.11,0,0.0002,0.01,-0.001,-0.11,0.01,0.00,1
101,Exit short,2023-12-11 03:00,A_LONDON_BO_SHORT_EXIT,1.07667,1,1.07558,-0.001,-0.10,0,0.0004,0.04,-0.001,-0.10,0.01,0.00,1
101,Entry short,2023-12-11 02:00,A_LONDON_BO_SHORT,1.07558,1,1.07558,-0.001,-0.10,0,0.0004,0.04,-0.001,-0.10,0.01,0.00,1
102,Exit long,2023-12-19 06:00,A_LONDON_BO_LONG_EXIT,1.09306,1,1.09409,-0.001,-0.09,0,0.001,0.08,-0.001,-0.09,0.01,0.00,3
102,Entry long,2023-12-19 03:00,A_LONDON_BO_LONG,1.09409,1,1.09409,-0.001,-0.09,0,0.001,0.08,-0.001,-0.09,0.01,0.00,3
103,Exit long,2023-12-22 08:00,A_LONDON_BO_LONG_EXIT,1.10078,1,1.10192,-0.001,-0.10,0,0.002,0.17,-0.001,-0.10,0.01,0.00,3
103,Entry long,2023-12-22 05:00,A_LONDON_BO_LONG,1.10192,1,1.10192,-0.001,-0.10,0,0.002,0.17,-0.001,-0.10,0.01,0.00,3
104,Exit long,2023-12-27 07:00,A_LONDON_BO_LONG_EXIT,1.10634,1,1.1047,0.002,0.15,0,0.002,0.15,-0.00005,0.00,0.01,0.00,4
104,Entry long,2023-12-27 03:00,A_LONDON_BO_LONG,1.1047,1,1.1047,0.002,0.15,0,0.002,0.15,-0.00005,0.00,0.01,0.00,4
105,Exit long,2023-12-28 06:00,A_LONDON_BO_LONG_EXIT,1.11177,1,1.11294,-0.001,-0.11,0,0.0003,0.03,-0.001,-0.11,0.01,0.00,2
105,Entry long,2023-12-28 04:00,A_LONDON_BO_LONG,1.11294,1,1.11294,-0.001,-0.11,0,0.0003,0.03,-0.001,-0.11,0.01,0.00,2
106,Exit short,2024-01-02 06:00,A_LONDON_BO_SHORT_EXIT,1.09853,1,1.10153,0.003,0.27,0,0.003,0.27,-0.0002,-0.02,0.01,0.00,2
106,Entry short,2024-01-02 04:00,A_LONDON_BO_SHORT,1.10153,1,1.10153,0.003,0.27,0,0.003,0.27,-0.0002,-0.02,0.01,0.00,2
107,Exit short,2024-01-03 08:00,A_LONDON_BO_SHORT_EXIT,1.09109,1,1.09364,0.003,0.23,0,0.003,0.23,-0.0003,-0.03,0.01,0.00,4
107,Entry short,2024-01-03 04:00,A_LONDON_BO_SHORT,1.09364,1,1.09364,0.003,0.23,0,0.003,0.23,-0.0003,-0.03,0.01,0.00,4
108,Exit short,2024-01-05 03:00,A_LONDON_BO_SHORT_EXIT,1.09085,1,1.09279,0.002,0.18,0,0.002,0.18,-0.001,-0.05,0.02,0.00,2
108,Entry short,2024-01-05 01:00,A_LONDON_BO_SHORT,1.09279,1,1.09279,0.002,0.18,0,0.002,0.18,-0.001,-0.05,0.02,0.00,2
109,Exit short,2024-01-10 02:00,A_LONDON_BO_SHORT_EXIT,1.09341,1,1.09248,-0.001,-0.09,0,0.00001,0.00,-0.001,-0.09,0.02,0.00,1
109,Entry short,2024-01-10 01:00,A_LONDON_BO_SHORT,1.09248,1,1.09248,-0.001,-0.09,0,0.00001,0.00,-0.001,-0.09,0.02,0.00,1
110,Exit short,2024-01-15 07:00,A_LONDON_BO_SHORT_EXIT,1.09516,1,1.09402,-0.001,-0.10,0,0.00002,0.00,-0.001,-0.10,0.01,0.00,2
110,Entry short,2024-01-15 05:00,A_LONDON_BO_SHORT,1.09402,1,1.09402,-0.001,-0.10,0,0.00002,0.00,-0.001,-0.10,0.01,0.00,2
111,Exit short,2024-01-16 05:00,A_LONDON_BO_SHORT_EXIT,1.08822,1,1.09049,0.002,0.21,0,0.002,0.21,0,0.00,0.02,0.00,2
111,Entry short,2024-01-16 03:00,A_LONDON_BO_SHORT,1.09049,1,1.09049,0.002,0.21,0,0.002,0.21,0,0.00,0.02,0.00,2
112,Exit short,2024-01-18 04:00,A_LONDON_BO_SHORT_EXIT,1.08916,1,1.088,-0.001,-0.11,0,0.0003,0.03,-0.001,-0.11,0.02,0.00,1
112,Entry short,2024-01-18 03:00,A_LONDON_BO_SHORT,1.088,1,1.088,-0.001,-0.11,0,0.0003,0.03,-0.001,-0.11,0.02,0.00,1
113,Exit long,2024-01-23 02:00,A_LONDON_BO_LONG_EXIT,1.09045,1,1.09142,-0.001,-0.09,0,0.0002,0.02,-0.001,-0.09,0.01,0.00,1
113,Entry long,2024-01-23 01:00,A_LONDON_BO_LONG,1.09142,1,1.09142,-0.001,-0.09,0,0.0002,0.02,-0.001,-0.09,0.01,0.00,1
114,Exit long,2024-01-25 08:00,A_LONDON_BO_LONG_EXIT,1.08757,1,1.08862,-0.001,-0.10,0,0.002,0.15,-0.001,-0.10,0.01,0.00,7
114,Entry long,2024-01-25 01:00,A_LONDON_BO_LONG,1.08862,1,1.08862,-0.001,-0.10,0,0.002,0.15,-0.001,-0.10,0.01,0.00,7
115,Exit short,2024-01-26 03:00,A_LONDON_BO_SHORT_EXIT,1.08401,1,1.08293,-0.001,-0.10,0,0.002,0.15,-0.001,-0.10,0.01,0.00,2
115,Entry short,2024-01-26 01:00,A_LONDON_BO_SHORT,1.08293,1,1.08293,-0.001,-0.10,0,0.002,0.15,-0.001,-0.10,0.01,0.00,2
116,Exit short,2024-01-30 02:00,A_LONDON_BO_SHORT_EXIT,1.08246,1,1.0815,-0.001,-0.09,0,0.0003,0.03,-0.001,-0.09,0.01,0.00,1
116,Entry short,2024-01-30 01:00,A_LONDON_BO_SHORT,1.0815,1,1.0815,-0.001,-0.09,0,0.0003,0.03,-0.001,-0.09,0.01,0.00,1
117,Exit short,2024-02-01 06:00,A_LONDON_BO_SHORT_EXIT,1.08111,1,1.07962,-0.001,-0.14,0,0.002,0.15,-0.001,-0.14,0.01,0.00,5
117,Entry short,2024-02-01 01:00,A_LONDON_BO_SHORT,1.07962,1,1.07962,-0.001,-0.14,0,0.002,0.15,-0.001,-0.14,0.01,0.00,5
118,Exit long,2024-02-02 06:00,A_LONDON_BO_LONG_EXIT,1.08788,1,1.08908,-0.001,-0.11,0,0.0004,0.04,-0.001,-0.11,0.01,0.00,2
118,Entry long,2024-02-02 04:00,A_LONDON_BO_LONG,1.08908,1,1.08908,-0.001,-0.11,0,0.0004,0.04,-0.001,-0.11,0.01,0.00,2
119,Exit short,2024-02-06 06:00,A_LONDON_BO_SHORT_EXIT,1.07393,1,1.07294,-0.001,-0.09,0,0.001,0.05,-0.001,-0.09,0.01,0.00,2
119,Entry short,2024-02-06 04:00,A_LONDON_BO_SHORT,1.07294,1,1.07294,-0.001,-0.09,0,0.001,0.05,-0.001,-0.09,0.01,0.00,2
120,Exit long,2024-02-09 03:00,A_LONDON_BO_LONG_EXIT,1.07727,1,1.07804,-0.001,-0.07,0,0.0004,0.04,-0.001,-0.07,0.01,0.00,1
120,Entry long,2024-02-09 02:00,A_LONDON_BO_LONG,1.07804,1,1.07804,-0.001,-0.07,0,0.0004,0.04,-0.001,-0.07,0.01,0.00,1
121,Exit short,2024-02-14 08:00,A_LONDON_BO_SHORT_EXIT,1.07123,1,1.07024,-0.001,-0.09,0,0.001,0.06,-0.001,-0.09,0.01,0.00,5
121,Entry short,2024-02-14 03:00,A_LONDON_BO_SHORT,1.07024,1,1.07024,-0.001,-0.09,0,0.001,0.06,-0.001,-0.09,0.01,0.00,5
122,Exit long,2024-02-20 08:00,A_LONDON_BO_LONG_EXIT,1.08146,1,1.07982,0.002,0.15,0,0.002,0.15,-0.0005,-0.04,0.01,0.00,4
122,Entry long,2024-02-20 04:00,A_LONDON_BO_LONG,1.07982,1,1.07982,0.002,0.15,0,0.002,0.15,-0.0005,-0.04,0.01,0.00,4
123,Exit long,2024-02-22 03:00,A_LONDON_BO_LONG_EXIT,1.08556,1,1.08386,0.002,0.16,0,0.002,0.16,-0.0001,-0.01,0.01,0.00,2
123,Entry long,2024-02-22 01:00,A_LONDON_BO_LONG,1.08386,1,1.08386,0.002,0.16,0,0.002,0.16,-0.0001,-0.01,0.01,0.00,2
124,Exit long,2024-02-26 05:00,A_LONDON_BO_LONG_EXIT,1.08476,1,1.08322,0.002,0.14,0,0.002,0.14,-0.001,-0.05,0.01,0.00,3
124,Entry long,2024-02-26 02:00,A_LONDON_BO_LONG,1.08322,1,1.08322,0.002,0.14,0,0.002,0.14,-0.001,-0.05,0.01,0.00,3
125,Exit long,2024-02-27 05:00,A_LONDON_BO_LONG_EXIT,1.08491,1,1.0856,-0.001,-0.06,0,0.001,0.09,-0.001,-0.06,0.01,0.00,3
125,Entry long,2024-02-27 02:00,A_LONDON_BO_LONG,1.0856,1,1.0856,-0.001,-0.06,0,0.001,0.09,-0.001,-0.06,0.01,0.00,3
126,Exit short,2024-02-28 03:00,A_LONDON_BO_SHORT_EXIT,1.08083,1,1.08224,0.001,0.13,0,0.001,0.13,-0.0003,-0.02,0.01,0.00,2
126,Entry short,2024-02-28 01:00,A_LONDON_BO_SHORT,1.08224,1,1.08224,0.001,0.13,0,0.001,0.13,-0.0003,-0.02,0.01,0.00,2
127,Exit long,2024-03-04 03:00,A_LONDON_BO_LONG_EXIT,1.08453,1,1.08538,-0.001,-0.08,0,0.0004,0.04,-0.001,-0.08,0.01,0.00,1
127,Entry long,2024-03-04 02:00,A_LONDON_BO_LONG,1.08538,1,1.08538,-0.001,-0.08,0,0.0004,0.04,-0.001,-0.08,0.01,0.00,1
128,Exit long,2024-03-06 03:00,A_LONDON_BO_LONG_EXIT,1.08737,1,1.08595,0.001,0.13,0,0.001,0.13,-0.0001,-0.01,0.01,0.00,2
128,Entry long,2024-03-06 01:00,A_LONDON_BO_LONG,1.08595,1,1.08595,0.001,0.13,0,0.001,0.13,-0.0001,-0.01,0.01,0.00,2
129,Exit short,2024-03-19 05:00,A_LONDON_BO_SHORT_EXIT,1.08401,1,1.08548,0.001,0.14,0,0.001,0.14,-0.0001,-0.01,0.01,0.00,2
129,Entry short,2024-03-19 03:00,A_LONDON_BO_SHORT,1.08548,1,1.08548,0.001,0.14,0,0.001,0.14,-0.0001,-0.01,0.01,0.00,2
130,Exit short,2024-03-20 05:00,A_LONDON_BO_SHORT_EXIT,1.08386,1,1.08522,0.001,0.13,0,0.001,0.13,-0.00002,0.00,0.01,0.00,1
130,Entry short,2024-03-20 04:00,A_LONDON_BO_SHORT,1.08522,1,1.08522,0.001,0.13,0,0.001,0.13,-0.00002,0.00,0.01,0.00,1
131,Exit short,2024-03-22 04:00,A_LONDON_BO_SHORT_EXIT,1.08101,1,1.08305,0.002,0.19,0,0.002,0.19,-0.0004,-0.04,0.02,0.00,2
131,Entry short,2024-03-22 02:00,A_LONDON_BO_SHORT,1.08305,1,1.08305,0.002,0.19,0,0.002,0.19,-0.0004,-0.04,0.02,0.00,2
132,Exit long,2024-03-26 03:00,A_LONDON_BO_LONG_EXIT,1.08443,1,1.08508,-0.001,-0.06,0,0.0002,0.02,-0.001,-0.06,0.02,0.00,1
132,Entry long,2024-03-26 02:00,A_LONDON_BO_LONG,1.08508,1,1.08508,-0.001,-0.06,0,0.0002,0.02,-0.001,-0.06,0.02,0.00,1
133,Exit short,2024-03-28 05:00,A_LONDON_BO_SHORT_EXIT,1.07852,1,1.0801,0.002,0.15,0,0.002,0.15,-0.0001,-0.01,0.02,0.00,2
133,Entry short,2024-03-28 03:00,A_LONDON_BO_SHORT,1.0801,1,1.0801,0.002,0.15,0,0.002,0.15,-0.0001,-0.01,0.02,0.00,2
134,Exit short,2024-04-01 10:00,A_LONDON_BO_SHORT_EXIT,1.07667,1,1.07814,0.001,0.14,0,0.001,0.14,-0.001,-0.06,0.02,0.00,4
134,Entry short,2024-04-01 06:00,A_LONDON_BO_SHORT,1.07814,1,1.07814,0.001,0.14,0,0.001,0.14,-0.001,-0.06,0.02,0.00,4
135,Exit long,2024-04-04 09:00,A_LONDON_BO_LONG_EXIT,1.08734,1,1.08574,0.002,0.15,0,0.002,0.15,-0.001,-0.06,0.02,0.00,6
135,Entry long,2024-04-04 03:00,A_LONDON_BO_LONG,1.08574,1,1.08574,0.002,0.15,0,0.002,0.15,-0.001,-0.06,0.02,0.00,6
136,Exit long,2024-04-09 08:00,A_LONDON_BO_LONG_EXIT,1.08801,1,1.08651,0.002,0.14,0,0.002,0.14,-0.001,-0.05,0.02,0.00,3
136,Entry long,2024-04-09 05:00,A_LONDON_BO_LONG,1.08651,1,1.08651,0.002,0.14,0,0.002,0.14,-0.001,-0.05,0.02,0.00,3
137,Exit long,2024-04-10 08:00,A_LONDON_BO_LONG_EXIT,1.08539,1,1.08606,-0.001,-0.06,0,0.001,0.05,-0.001,-0.06,0.02,0.00,4
137,Entry long,2024-04-10 04:00,A_LONDON_BO_LONG,1.08606,1,1.08606,-0.001,-0.06,0,0.001,0.05,-0.001,-0.06,0.02,0.00,4
138,Exit short,2024-04-11 03:00,A_LONDON_BO_SHORT_EXIT,1.07386,1,1.07284,-0.001,-0.10,0,0.00004,0.00,-0.001,-0.10,0.02,0.00,1
138,Entry short,2024-04-11 02:00,A_LONDON_BO_SHORT,1.07284,1,1.07284,-0.001,-0.10,0,0.00004,0.00,-0.001,-0.10,0.02,0.00,1
139,Exit short,2024-04-11 08:00,A_LONDON_BO_SHORT_EXIT,1.07417,1,1.07309,-0.001,-0.10,0,0.002,0.15,-0.001,-0.10,0.02,0.00,3
139,Entry short,2024-04-11 05:00,A_LONDON_BO_SHORT,1.07309,1,1.07309,-0.001,-0.10,0,0.002,0.15,-0.001,-0.10,0.02,0.00,3
140,Exit short,2024-04-12 05:00,A_LONDON_BO_SHORT_EXIT,1.06613,1,1.06832,0.002,0.20,0,0.002,0.20,-0.0004,-0.04,0.02,0.00,3
140,Entry short,2024-04-12 02:00,A_LONDON_BO_SHORT,1.06832,1,1.06832,0.002,0.20,0,0.002,0.20,-0.0004,-0.04,0.02,0.00,3
141,Exit long,2024-04-18 04:00,A_LONDON_BO_LONG_EXIT,1.06753,1,1.06854,-0.001,-0.09,0,0.0003,0.03,-0.001,-0.09,0.02,0.00,2
141,Entry long,2024-04-18 02:00,A_LONDON_BO_LONG,1.06854,1,1.06854,-0.001,-0.09,0,0.0003,0.03,-0.001,-0.09,0.02,0.00,2
142,Exit short,2024-04-23 03:00,A_LONDON_BO_SHORT_EXIT,1.06532,1,1.06452,-0.001,-0.08,0,0.0002,0.02,-0.001,-0.08,0.02,0.00,1
142,Entry short,2024-04-23 02:00,A_LONDON_BO_SHORT,1.06452,1,1.06452,-0.001,-0.08,0,0.0002,0.02,-0.001,-0.08,0.02,0.00,1
143,Exit long,2024-04-25 03:00,A_LONDON_BO_LONG_EXIT,1.07121,1,1.07206,-0.001,-0.08,0,0.0003,0.03,-0.001,-0.08,0.02,0.00,1
143,Entry long,2024-04-25 02:00,A_LONDON_BO_LONG,1.07206,1,1.07206,-0.001,-0.08,0,0.0003,0.03,-0.001,-0.08,0.02,0.00,1
144,Exit long,2024-04-26 03:00,A_LONDON_BO_LONG_EXIT,1.07263,1,1.07355,-0.001,-0.09,0,0.0001,0.01,-0.001,-0.09,0.02,0.00,1
144,Entry long,2024-04-26 02:00,A_LONDON_BO_LONG,1.07355,1,1.07355,-0.001,-0.09,0,0.0001,0.01,-0.001,-0.09,0.02,0.00,1
145,Exit long,2024-05-03 08:00,A_LONDON_BO_LONG_EXIT,1.07616,1,1.07426,0.002,0.18,0,0.002,0.18,-0.0004,-0.03,0.02,0.00,4
145,Entry long,2024-05-03 04:00,A_LONDON_BO_LONG,1.07426,1,1.07426,0.002,0.18,0,0.002,0.18,-0.0004,-0.03,0.02,0.00,4
146,Exit short,2024-05-09 07:00,A_LONDON_BO_SHORT_EXIT,1.07251,1,1.07374,0.001,0.11,0,0.001,0.11,-0.0004,-0.04,0.02,0.00,5
146,Entry short,2024-05-09 02:00,A_LONDON_BO_SHORT,1.07374,1,1.07374,0.001,0.11,0,0.001,0.11,-0.0004,-0.04,0.02,0.00,5
147,Exit long,2024-05-13 07:00,A_LONDON_BO_LONG_EXIT,1.07897,1,1.07758,0.001,0.13,0,0.001,0.13,-0.0002,-0.02,0.02,0.00,4
147,Entry long,2024-05-13 03:00,A_LONDON_BO_LONG,1.07758,1,1.07758,0.001,0.13,0,0.001,0.13,-0.0002,-0.02,0.02,0.00,4
148,Exit long,2024-05-14 08:00,A_LONDON_BO_LONG_EXIT,1.08054,1,1.07929,0.001,0.12,0,0.001,0.12,-0.0001,-0.01,0.02,0.00,3
148,Entry long,2024-05-14 05:00,A_LONDON_BO_LONG,1.07929,1,1.07929,0.001,0.12,0,0.001,0.12,-0.0001,-0.01,0.02,0.00,3
149,Exit long,2024-05-15 06:00,A_LONDON_BO_LONG_EXIT,1.08236,1,1.08305,-0.001,-0.06,0,0.0004,0.04,-0.001,-0.06,0.02,0.00,4
149,Entry long,2024-05-15 02:00,A_LONDON_BO_LONG,1.08305,1,1.08305,-0.001,-0.06,0,0.0004,0.04,-0.001,-0.06,0.02,0.00,4
150,Exit short,2024-05-22 07:00,A_LONDON_BO_SHORT_EXIT,1.08343,1,1.08487,0.001,0.13,0,0.001,0.13,-0.0001,-0.01,0.02,0.00,3
150,Entry short,2024-05-22 04:00,A_LONDON_BO_SHORT,1.08487,1,1.08487,0.001,0.13,0,0.001,0.13,-0.0001,-0.01,0.02,0.00,3
151,Exit long,2024-05-27 06:00,A_LONDON_BO_LONG_EXIT,1.08602,1,1.08672,-0.001,-0.06,0,0.00003,0.00,-0.001,-0.06,0.02,0.00,1
151,Entry long,2024-05-27 05:00,A_LONDON_BO_LONG,1.08672,1,1.08672,-0.001,-0.06,0,0.00003,0.00,-0.001,-0.06,0.02,0.00,1
152,Exit short,2024-05-29 05:00,A_LONDON_BO_SHORT_EXIT,1.08456,1,1.08372,-0.001,-0.08,0,0.00004,0.00,-0.001,-0.08,0.02,0.00,1
152,Entry short,2024-05-29 04:00,A_LONDON_BO_SHORT,1.08372,1,1.08372,-0.001,-0.08,0,0.00004,0.00,-0.001,-0.08,0.02,0.00,1
153,Exit short,2024-06-10 08:00,A_LONDON_BO_SHORT_EXIT,1.07555,1,1.07433,-0.001,-0.11,0,0.001,0.10,-0.001,-0.11,0.02,0.00,3
153,Entry short,2024-06-10 05:00,A_LONDON_BO_SHORT,1.07433,1,1.07433,-0.001,-0.11,0,0.001,0.10,-0.001,-0.11,0.02,0.00,3
154,Exit short,2024-06-11 06:00,A_LONDON_BO_SHORT_EXIT,1.07542,1,1.07454,-0.001,-0.08,0,0.001,0.05,-0.001,-0.08,0.02,0.00,2
154,Entry short,2024-06-11 04:00,A_LONDON_BO_SHORT,1.07454,1,1.07454,-0.001,-0.08,0,0.001,0.05,-0.001,-0.08,0.02,0.00,2
155,Exit short,2024-06-14 04:00,A_LONDON_BO_SHORT_EXIT,1.07052,1,1.0725,0.002,0.18,0,0.002,0.18,-0.0002,-0.02,0.02,0.00,2
155,Entry short,2024-06-14 02:00,A_LONDON_BO_SHORT,1.0725,1,1.0725,0.002,0.18,0,0.002,0.18,-0.0002,-0.02,0.02,0.00,2
156,Exit long,2024-06-19 09:00,A_LONDON_BO_LONG_EXIT,1.07416,1,1.07502,-0.001,-0.08,0,0.0003,0.03,-0.001,-0.08,0.02,0.00,3
156,Entry long,2024-06-19 06:00,A_LONDON_BO_LONG,1.07502,1,1.07502,-0.001,-0.08,0,0.0003,0.03,-0.001,-0.08,0.02,0.00,3
157,Exit short,2024-06-21 04:00,A_LONDON_BO_SHORT_EXIT,1.06874,1,1.0678,-0.001,-0.09,0,0.0002,0.02,-0.001,-0.09,0.02,0.00,1
157,Entry short,2024-06-21 03:00,A_LONDON_BO_SHORT,1.0678,1,1.0678,-0.001,-0.09,0,0.0002,0.02,-0.001,-0.09,0.02,0.00,1
158,Exit short,2024-06-26 07:00,A_LONDON_BO_SHORT_EXIT,1.06803,1,1.06948,0.001,0.14,0,0.001,0.14,-0.001,-0.05,0.02,0.00,5
158,Entry short,2024-06-26 02:00,A_LONDON_BO_SHORT,1.06948,1,1.06948,0.001,0.14,0,0.001,0.14,-0.001,-0.05,0.02,0.00,5
159,Exit long,2024-07-01 03:00,A_LONDON_BO_LONG_EXIT,1.07582,1,1.077,-0.001,-0.11,0,0.0003,0.02,-0.001,-0.11,0.02,0.00,1
159,Entry long,2024-07-01 02:00,A_LONDON_BO_LONG,1.077,1,1.077,-0.001,-0.11,0,0.0003,0.02,-0.001,-0.11,0.02,0.00,1
160,Exit long,2024-07-03 08:00,A_LONDON_BO_LONG_EXIT,1.07751,1,1.07597,0.002,0.14,0,0.002,0.14,-0.001,-0.07,0.02,0.00,5
160,Entry long,2024-07-03 03:00,A_LONDON_BO_LONG,1.07597,1,1.07597,0.002,0.14,0,0.002,0.14,-0.001,-0.07,0.02,0.00,5
161,Exit long,2024-07-04 06:00,A_LONDON_BO_LONG_EXIT,1.07943,1,1.0802,-0.001,-0.07,0,0.0001,0.01,-0.001,-0.07,0.02,0.00,2
161,Entry long,2024-07-04 04:00,A_LONDON_BO_LONG,1.0802,1,1.0802,-0.001,-0.07,0,0.0001,0.01,-0.001,-0.07,0.02,0.00,2
162,Exit long,2024-07-08 06:00,A_LONDON_BO_LONG_EXIT,1.08262,1,1.08369,-0.001,-0.10,0,0.001,0.06,-0.001,-0.10,0.02,0.00,3
162,Entry long,2024-07-08 03:00,A_LONDON_BO_LONG,1.08369,1,1.08369,-0.001,-0.10,0,0.001,0.06,-0.001,-0.10,0.02,0.00,3
163,Exit long,2024-07-11 08:00,A_LONDON_BO_LONG_EXIT,1.08595,1,1.08474,0.001,0.11,0,0.001,0.11,-0.0004,-0.04,0.02,0.00,4
163,Entry long,2024-07-11 04:00,A_LONDON_BO_LONG,1.08474,1,1.08474,0.001,0.11,0,0.001,0.11,-0.0004,-0.04,0.02,0.00,4
164,Exit long,2024-07-15 12:00,A_LONDON_BO_LONG_EXIT,1.09001,1,1.09084,-0.001,-0.08,0,0.001,0.13,-0.001,-0.08,0.02,0.00,8
164,Entry long,2024-07-15 04:00,A_LONDON_BO_LONG,1.09084,1,1.09084,-0.001,-0.08,0,0.001,0.13,-0.001,-0.08,0.02,0.00,8
