timestamp,pair,split,variant,expiry,direction,entry,expiryPrice,result,session
2026-08-27T00:58:00.000Z,EUR/AUD,SEALED,binary_master,5,PUT,1.62353,1.6233,WIN,Asia
2026-08-27T01:45:00.000Z,EUR/AUD,SEALED,binary_master,5,CALL,1.62322,1.62308,LOSS,Asia
2026-08-27T02:45:00.000Z,EUR/AUD,SEALED,binary_master,5,CALL,1.6227,1.62228,LOSS,Asia
2026-08-27T04:53:00.000Z,EUR/AUD,SEALED,binary_master,5,PUT,1.62236,1.62208,WIN,Asia
2026-08-27T06:39:00.000Z,EUR/AUD,SEALED,binary_master,5,CALL,1.62212,1.62237,WIN,Asia
2026-08-27T15:18:00.000Z,EUR/AUD,SEALED,binary_master,5,CALL,1.6196,1.61954,LOSS,London/NY overlap
2026-08-27T22:15:00.000Z,EUR/AUD,SEALED,binary_master,5,CALL,1.6198,1.61978,LOSS,Asia
2026-08-28T05:32:00.000Z,EUR/AUD,SEALED,binary_master,5,PUT,1.61812,1.6181,WIN,Asia
2026-08-28T08:24:00.000Z,EUR/AUD,SEALED,binary_master,5,PUT,1.61838,1.61862,LOSS,London
2026-08-28T08:49:00.000Z,EUR/AUD,SEALED,binary_master,5,PUT,1.61854,1.61844,WIN,London
2026-08-28T17:19:00.000Z,EUR/AUD,SEALED,binary_master,5,PUT,1.61806,1.6183,LOSS,New York
2026-08-28T17:46:00.000Z,EUR/AUD,SEALED,binary_master,5,PUT,1.61796,1.61765,WIN,New York
2026-08-28T19:21:00.000Z,EUR/AUD,SEALED,binary_master,5,CALL,1.61768,1.61768,TIE,New York
2026-08-28T20:19:00.000Z,EUR/AUD,SEALED,binary_master,5,CALL,1.61753,1.61768,WIN,New York
